bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
0.7724189758300781,0.014000819229603341,59,0.7724189758300781,0.6185737068891278,269,True,False,29.565018420409245,20.108992963052444,26.413009934623645,-0.04725175994067829,-0.047345451795052895,-0.0001873837087492114,0.0034633523991746636,-0.0008673854860760085,39.06270318440831,2025/05/15 16:25,1,28643.0,1
0.9193649291992188,0.016930297382753586,76,0.9193649291992188,2.0599953745301254,389,False,False,57.09092298754251,48.40643264614738,54.196092873744135,0.052933885461123674,0.04706140360708133,-0.011744963708084685,0.030021837228509478,0.0008546035625207277,60.63374347234889,2025/05/16 19:55,1,321640.0,1
1.4605140686035156,0.027447247217423434,16,1.4605140686035156,2.522819925079312,858,False,False,65.91539231040976,62.36262725823511,64.73113729301821,0.019688038052981013,0.06928842449402595,0.09920077288208987,0.02687798977210906,0.0012986520653665253,86.13771090142839,2025/05/28 13:30,1,194570.0,2
1.4431037902832031,0.0271669557621442,12,1.4431037902832031,2.4954209899575654,1098,True,False,11.080565057687403,2.400221435148012,8.187117183507606,-0.1318690982040694,-0.2552435647527318,-0.24674893309732482,0.06860949065166301,-0.004859975387029806,17.99698604112767,2025/06/02 14:00,1,32908.0,2
0.5274314880371094,0.009578508360853224,37,0.5274314880371094,0.06438452449330447,1534,False,False,86.44747402046919,85.31135765005652,86.06876856366497,0.05861259511610628,0.060524663484152086,0.00382413673609161,0.039310095523398314,0.0010916929320505283,67.6624798155963,2025/06/09 17:50,1,19665.0,1
0.24868011474609375,0.004654421850693515,8,0.24868011474609375,3.3001747086483956e-07,1920,False,False,72.65222238899621,98.3365355822317,81.2136601200747,0.05438893680907887,0.05246424030679009,-0.003849393004577567,0.00800221672226713,0.0009802136856963425,65.07068984744257,2025/06/16 17:30,1,42748.0,1
0.8063316345214844,0.015170878458996175,38,0.8063316345214844,1.1765153413981813,2024,True,False,34.3163759257709,21.754114407539902,30.128955419693902,-0.09246858593334245,-0.08169551869544023,0.021546134475804446,0.014540756964455013,-0.001556126750382525,29.300613532843215,2025/06/17 19:40,1,31362.0,1
0.9061775207519531,0.017160763401814376,28,0.9061775207519531,1.9473804114776874,2221,True,False,5.9073104193570485,11.175747798778305,7.663456212497468,-0.06087844936794936,-0.11269708812791635,-0.10363727751993397,0.030709994702689456,-0.002150707686966612,16.025721783292255,2025/06/23 16:35,1,11685.0,1
3.1500015258789062,0.061655931032901894,55,3.1500015258789062,0.4395564195609947,2685,False,False,94.55953248865158,91.95258338780334,93.6905494550355,0.4784290147887815,0.49137800651587327,0.025897983454183482,0.01954279757538862,0.009212449458069996,89.08023358111691,2025/07/01 16:15,1,33761.0,4
0.55999755859375,0.010573972210621426,39,0.55999755859375,1.884570123425056,3021,True,False,32.53662113549427,-15.426335228456232,16.548969014177437,-0.028681749155351967,-0.07595236369372316,-0.09454122907674238,0.012022847997567912,-0.0014394026813137452,25.262409187490306,2025/07/09 14:55,1,80924.0,2
