timestamp,Open,High,Low,Close,Volume
10/24/2006,137.28,137.93,137.22,137.88,53234900
10/25/2006,137.74,138.41,137.51,138.35,78105400
10/26/2006,138.66,139,137.98,138.78,66843700
10/27/2006,138.61,138.75,137.63,137.91,80238000
10/30/2006,137.66,138.2,137.4,137.81,49717800
10/31/2006,138.07,138.26,137.25,137.79,71274100
11/1/2006,138.22,138.31,136.72,136.86,83005600
11/2/2006,136.51,137.01,136.36,136.78,60693100
11/3/2006,137.27,137.39,135.62,136.54,71346400
11/6/2006,136.96,138.28,136.95,138.08,63303300
11/7/2006,138.2,138.98,138,138.61,63318900
11/8/2006,138,139.05,136.86,138.91,87517800
11/9/2006,139.01,139.14,137.9,138.18,95916300
11/10/2006,138.14,138.34,137.72,138.24,48991500
11/13/2006,138.18,139.04,138.07,138.58,59398200
11/14/2006,138.97,139.74,138.12,139.62,96704000
11/15/2006,139.57,140.45,139.53,140.02,76509600
11/16/2006,140.44,140.68,139.49,140.38,76728800
11/17/2006,139.93,140.43,139.73,140.42,56353800
11/20/2006,140.3,140.74,139.94,140.5,69174200
11/21/2006,140.49,140.67,140.29,140.64,51367900
11/22/2006,140.75,141.16,140.5,140.92,45505300
11/24/2006,140.24,140.84,140.2,140.35,30998000
11/27/2006,140.28,140.35,138.38,138.42,84545100
11/28/2006,138.24,139.16,138.11,139.02,106652900
11/29/2006,139.47,140.53,139.08,140.47,90034900
11/30/2006,140.44,141.05,139.76,140.53,83994300
12/1/2006,140.53,140.66,138.97,140.22,126080000
12/4/2006,140.25,141.55,140.23,141.29,87813200
12/5/2006,141.56,141.96,141.26,141.9,73374400
12/6/2006,141.87,142.07,141.5,141.78,53253200
12/7/2006,142.03,142.3,141.11,141.16,62857400
12/8/2006,141.13,141.9,140.78,141.42,79625500
12/11/2006,141.42,142.09,141.34,141.83,39779400
12/12/2006,141.69,141.87,140.89,141.72,77451600
12/13/2006,142.23,142.34,141.56,141.87,55520200
12/14/2006,141.86,143.24,141.84,143.12,64755200
12/15/2006,142.64,142.89,142.24,142.34,70857400
12/18/2006,142.54,142.88,141.75,141.95,48954600
12/19/2006,141.55,142.56,141.19,142.22,65023600
12/20/2006,142.28,142.66,142.01,142.14,41469600
12/21/2006,142.27,142.43,141.32,141.62,48698400
12/22/2006,141.64,141.65,140.67,140.75,62069100
12/26/2006,140.81,141.61,140.78,141.58,32696900
12/27/2006,141.87,142.6,141.83,142.51,39727100
12/28/2006,142.41,142.7,141.99,142.21,37288800
12/29/2006,142.06,142.54,141.43,141.62,45461200
1/3/2007,142.25,142.86,140.57,141.37,94807600
1/4/2007,141.23,142.05,140.61,141.67,69620600
1/5/2007,141.33,141.4,140.38,140.54,76645300
1/8/2007,140.82,141.41,140.25,141.19,71655000
1/9/2007,141.31,141.6,140.4,141.07,75680100
1/10/2007,140.58,141.57,140.3,141.54,72428000
1/11/2007,141.58,142.62,141.5,142.16,54476800
1/12/2007,142.15,143.24,142.11,143.24,55370600
1/16/2007,143.07,143.44,142.73,142.96,44871300
1/17/2007,142.85,143.46,142.73,143.02,50241400
1/18/2007,143.17,143.26,142.31,142.54,68177300
1/19/2007,142.54,143.1,142.46,142.82,56973000
1/22/2007,143.07,143.1,141.93,142.38,60253600
1/23/2007,142.26,143.08,142.06,142.8,54064400
1/24/2007,142.97,143.98,142.91,143.95,55834700
1/25/2007,143.86,143.92,142.01,142.26,73583800
1/26/2007,142.57,142.65,141.58,142.13,67255600
1/29/2007,142.19,142.8,141.74,142.05,66114600
1/30/2007,142.35,142.86,142.06,142.79,70407600
1/31/2007,142.63,144.13,142.4,143.75,91868600
2/1/2007,144.15,144.66,143.91,144.61,69312400
2/2/2007,144.73,144.95,144.38,144.81,49607000
2/5/2007,144.7,144.94,144.34,144.85,45705300
2/6/2007,144.97,145.03,144.33,144.89,57081300
2/7/2007,145.12,145.36,144.57,145.21,55669700
2/8/2007,144.78,145.12,144.27,145.02,70641000
2/9/2007,145.06,145.33,143.39,143.94,79084400
2/12/2007,143.94,144.04,143.19,143.45,65657000
2/13/2007,143.77,144.9,143.76,144.66,64081800
2/14/2007,144.8,145.9,144.78,145.61,66039400
2/15/2007,145.67,145.95,145.43,145.8,38715200
2/16/2007,145.44,145.76,145.23,145.73,39841800
2/20/2007,145.56,146.2,145,146.04,56911800
2/21/2007,145.61,146.07,145.35,145.98,63971600
2/22/2007,146.05,146.42,145.17,145.87,79067400
2/23/2007,145.74,145.79,145.03,145.3,71966200
2/26/2007,145.83,145.95,144.75,145.17,69192800
2/27/2007,143.88,144.2,139,139.5,274466500
2/28/2007,140.39,141.98,139.8,140.93,177536300
3/1/2007,139.34,141.25,138.05,140.51,212828600
3/2/2007,140.05,140.66,138.66,138.67,162574000
3/5/2007,137.93,139.58,137.33,137.35,143750400
3/6/2007,138.78,140.12,137.72,139.7,143333300
3/7/2007,139.59,140.46,139.4,139.56,115144900
3/8/2007,140.54,141.16,140.07,140.74,117891600
3/9/2007,141.31,141.42,140.08,140.78,107765100
3/12/2007,140.42,141.34,140.16,140.99,80366900
3/13/2007,140.18,140.77,138.04,138.25,190605200
3/14/2007,138.43,139.36,136.75,139.28,231853800
3/15/2007,138.97,139.99,138.8,139.47,132435900
3/16/2007,139.31,139.63,138.12,138.53,121531600
3/19/2007,139.26,140.33,139.15,140.2,96161200
3/20/2007,140.08,141.05,139.96,140.97,82147400
3/21/2007,141.1,143.65,140.82,143.29,152368700
3/22/2007,143.48,143.68,142.79,143.18,118942200
3/23/2007,143.28,143.81,143.15,143.39,74416800
3/26/2007,143.5,143.65,142.09,143.2,113787500
3/27/2007,143.12,143.16,142.39,142.86,99864600
3/28/2007,142.14,142.47,141.26,141.82,152907900
3/29/2007,142.54,142.61,141.19,141.97,139432700
3/30/2007,142.24,142.84,140.56,142,128194100
4/2/2007,142.16,142.46,141.48,142.16,79416400
4/3/2007,142.97,143.98,142.91,143.69,82417800
4/4/2007,143.69,143.95,143.16,143.85,63995200
4/5/2007,143.67,144.44,143.61,144.24,46822800
4/9/2007,144.65,144.8,144.15,144.44,50967400
4/10/2007,144.33,144.85,144.27,144.61,56620000
4/11/2007,144.82,144.86,143.54,144.02,106365700
4/12/2007,143.74,144.92,143.34,144.66,115534400
4/13/2007,144.9,145.32,144.36,145.32,84287000
4/16/2007,145.83,146.86,145.82,146.7,83064600
4/17/2007,146.97,147.4,146.65,147.09,108424100
4/18/2007,146.6,147.7,146.57,147.27,88345300
4/19/2007,146.55,147.4,146.36,147.23,102947700
4/20/2007,148.22,148.62,147.04,148.62,124114100
4/23/2007,148.37,148.73,147.97,148.06,77270800
4/24/2007,148.23,148.4,147.32,148.12,114471000
4/25/2007,148.73,149.66,148.02,149.48,108418800
4/26/2007,149.49,149.8,149.1,149.65,88741600
4/27/2007,149.09,149.74,148.84,149.53,108191100
4/30/2007,149.64,149.74,148.21,148.29,100874100
5/1/2007,148.42,149.47,147.67,148.67,134342700
5/2/2007,148.9,149.95,148.75,149.54,87129800
5/3/2007,149.97,150.4,149.73,150.35,86569700
5/4/2007,150.75,151.12,150.22,150.92,96409000
5/7/2007,150.88,151.2,150.81,150.95,63461400
5/8/2007,150.58,150.92,150.13,150.75,80584000
5/9/2007,150.64,152.82,150.37,151.16,102070100
5/10/2007,150.73,151.02,149.27,149.58,153617800
5/11/2007,149.75,150.93,149.72,150.86,113408900
5/14/2007,150.86,151.3,149.79,150.53,108027500
5/15/2007,150.7,151.66,150.19,150.57,180673300
5/16/2007,150.8,151.63,150.38,151.6,114166500
5/17/2007,151.38,151.96,151.11,151.3,101132800
5/18/2007,152.01,152.62,151.81,152.62,99182000
5/21/2007,152.58,153.23,152.5,152.54,174664600
5/22/2007,152.7,153.16,152.38,152.42,82148800
5/23/2007,152.95,153.5,152.36,152.44,133786600
5/24/2007,152.53,153.21,150.74,151.06,187593000
5/25/2007,151.5,152.02,151.18,151.69,83309200
5/29/2007,151.94,152.5,151.45,152.24,82020000
5/30/2007,151.46,153.54,151.34,153.48,129013600
5/31/2007,153.67,153.89,153.12,153.32,114866700
6/1/2007,153.88,154.4,153.51,154.08,107771700
6/4/2007,153.54,154.39,153.48,154.1,78008800
6/5/2007,153.74,153.9,152.86,153.49,126917900
6/6/2007,152.86,152.95,151.75,151.84,164096800
6/7/2007,151.56,152.5,149.06,149.1,232414600
6/8/2007,149.58,151.19,149.09,151.04,175886000
6/11/2007,150.93,151.95,150.7,151.3,102015600
6/12/2007,150.67,151.54,149.55,149.65,233898000
6/13/2007,150.5,152.07,149.72,151.89,193208200
6/14/2007,152.06,153.12,152.03,152.86,146396500
6/15/2007,153.14,153.66,152.93,153.07,154030800
6/18/2007,153.38,153.39,152.66,152.89,88537500
6/19/2007,152.55,153.38,152.36,153.27,110851700
6/20/2007,153.58,153.58,150.96,151.14,177119700
6/21/2007,151.08,152.11,150.25,151.98,205262000
6/22/2007,151.52,151.77,149.85,150.55,204964700
6/25/2007,150.24,151.25,149.02,149.83,232014400
6/26/2007,150.21,150.46,148.28,148.29,198445700
6/27/2007,148.13,150.57,148.06,150.4,213638000
6/28/2007,150.38,151.41,149.67,150.38,157705000
6/29/2007,150.9,151.65,149.15,150.43,199701800
7/2/2007,150.87,151.92,150.77,151.79,103357000
7/3/2007,152.18,152.5,151.99,152.34,54048400
7/5/2007,152.4,152.56,151.63,152.18,89279000
7/6/2007,152.38,153.17,151.93,152.98,81109000
7/9/2007,153.16,153.36,152.62,153.1,72348100
7/10/2007,152.29,152.61,150.77,150.92,180362600
7/11/2007,150.75,152.05,150.52,151.99,175607600
7/12/2007,152.37,154.75,152.34,154.39,133882500
7/13/2007,154.57,155.46,154.39,154.85,111794300
7/16/2007,154.99,155.53,154.58,154.83,98378700
7/17/2007,154.93,155.48,154.68,154.75,126201300
7/18/2007,154.23,154.8,153.3,154.47,237887400
7/19/2007,155.2,155.53,154.75,155.07,145212700
7/20/2007,154.89,154.99,152.83,153.5,245502500
7/23/2007,154.18,154.72,153.3,153.97,121183900
7/24/2007,153.12,154.28,150.76,151.3,256732400
7/25/2007,152.02,152.39,150.25,151.61,265214500
7/26/2007,150.19,150.8,146.39,148.02,467592500
7/27/2007,148.21,148.87,145.05,145.11,422987600
7/30/2007,145.93,147.81,145.29,147.38,283017500
7/31/2007,148.33,149.46,145.04,145.72,316976700
8/1/2007,145.18,147.01,143.95,146.43,467670000
8/2/2007,146.76,147.76,145.26,147.6,294758400
8/3/2007,147.28,147.58,143.2,143.8,359398200
8/6/2007,144.21,146.83,142.53,146.21,324980000
8/7/2007,145.94,149,145.23,147.77,232568700
8/8/2007,148.41,150.59,147.34,149.83,274930600
8/9/2007,147.43,148.95,145.29,145.39,357622100
8/10/2007,144.39,146.5,143.12,144.71,411018400
8/13/2007,146.5,146.89,145.02,145.23,181917200
8/14/2007,145.7,146.06,142.72,143.01,264134500
8/15/2007,142.72,144.46,140.62,141.04,323834000
8/16/2007,139.79,142.94,137,142.1,546743700
8/17/2007,145.5,145.81,141.39,144.71,388218100
8/20/2007,145.17,145.47,143.29,144.64,187320400
8/21/2007,144.6,145.97,144.14,144.93,157066400
8/22/2007,146.01,146.8,145.33,146.65,173156700
8/23/2007,147.34,147.65,145.61,146.52,203915300
8/24/2007,146.48,148.33,146.28,148.33,128901900
8/27/2007,147.85,148.33,146.73,146.95,113024300
8/28/2007,146.16,146.25,143.46,143.72,219790700
8/29/2007,144.37,146.74,143.96,146.54,207654200
8/30/2007,145.45,147.19,145.31,146.15,191817300
8/31/2007,147.65,148.5,146.83,147.59,185477500
9/4/2007,147.45,149.98,147.4,149.08,120062000
9/5/2007,148.2,148.36,147,147.79,166261800
9/6/2007,147.95,148.61,147.12,148.13,127878400
9/7/2007,146.48,146.89,145.26,146.07,235447600
9/10/2007,146.52,146.72,144.33,145.79,192305900
9/11/2007,146.24,147.7,146.13,147.49,162081900
9/12/2007,147.29,148.44,146.98,147.87,149554600
9/13/2007,148.55,149.45,148.2,148.91,154079000
9/14/2007,147.96,149.09,147.74,148.9,121911000
9/17/2007,148.31,148.65,147.63,148.1,109870800
9/18/2007,148.83,152.5,148.13,152.46,263759500
9/19/2007,153.41,154.39,152.71,153.36,193779900
9/20/2007,153.34,153.43,152.11,152.28,175186800
9/21/2007,152.71,153.12,151.74,151.97,141457500
9/24/2007,152.42,152.82,151.36,151.69,139450200
9/25/2007,150.81,151.66,150.47,151.39,142289900
9/26/2007,152.25,152.77,151.39,152.19,135547000
9/27/2007,152.91,153.1,152.19,153.09,102713300
9/28/2007,152.85,153.19,151.98,152.58,133372100
10/1/2007,152.6,154.75,152.5,154.3,148162300
10/2/2007,154.61,154.65,153.81,154.09,112978800
10/3/2007,153.81,154.41,153.01,153.78,119055900
10/4/2007,154.11,154.26,153.59,154.02,76864400
10/5/2007,155.03,156.1,154.63,155.85,134579700
10/8/2007,155.39,155.49,154.77,155.02,71280400
10/9/2007,155.6,156.5,155.03,156.48,94054300
10/10/2007,156.04,156.44,155.41,156.22,101711100
10/11/2007,156.93,157.52,154.54,155.47,233529100
10/12/2007,155.46,156.35,155.27,156.33,124546700
10/15/2007,156.27,156.36,153.94,155.01,161151900
10/16/2007,154.41,154.52,153.47,153.78,166525700
10/17/2007,154.98,155.09,152.47,154.25,216687300
10/18/2007,153.45,154.19,153.08,153.69,148367500
10/19/2007,153.09,156.48,149.66,149.67,297169900
10/22/2007,148.86,150.76,148.66,150.54,261989800
10/23/2007,151.46,151.95,150.25,151.76,180085100
10/24/2007,151.21,151.74,148.84,151.48,326694200
10/25/2007,151.65,152.29,149.88,151.84,237374500
10/26/2007,153.06,153.62,151.9,153.62,176484000
10/29/2007,153.93,154.44,153.55,154.13,106841000
10/30/2007,153.45,153.75,152.87,153.06,132981600
10/31/2007,153.98,155.27,152.84,154.65,220954400
11/1/2007,153.29,153.41,150.59,151.03,333040800
11/2/2007,151.53,152,149.21,151.2,331228200
11/5/2007,149.64,151.16,148.97,150.05,226841000
11/6/2007,150.86,152.11,149.9,152.07,177800500
11/7/2007,150.44,151.13,147.55,147.91,306639700
11/8/2007,147.99,148.4,145.07,147.16,374509900
11/9/2007,145.69,147.54,144.89,145.14,277745100
11/12/2007,145.21,146.61,143.7,143.7,243087800
11/13/2007,145.37,148.31,145.22,148.08,191117400
11/14/2007,149.22,149.4,146.78,147.67,230558800
11/15/2007,146.57,147.49,144.52,145.54,263111100
11/16/2007,146.31,146.47,144.57,145.79,308770600
11/19/2007,145.28,145.36,143.19,143.76,267746000
11/20/2007,144.02,145.53,142.11,144.64,414767500
11/21/2007,143.08,143.91,141.67,141.68,259012400
11/23/2007,143.07,144.34,142.7,144.13,77688400
11/26/2007,144.43,144.88,140.66,140.95,214232000
11/27/2007,141.74,143.23,140.95,142.57,293897900
11/28/2007,144.19,147.47,144.14,147.13,258596900
11/29/2007,146.62,147.72,146.1,147.18,199409900
11/30/2007,149.04,149.87,147.33,148.66,222908000
12/3/2007,148.19,148.45,147.29,147.68,146430400
12/4/2007,146.66,147.54,146.31,146.36,136533900
12/5/2007,147.93,149.2,147.83,148.81,171130000
12/6/2007,148.63,151.21,148.57,150.94,154457400
12/7/2007,151.42,151.5,150.55,150.91,148980100
12/10/2007,151.28,152.25,150.86,152.08,123914300
12/11/2007,152.14,152.89,147.83,147.91,250346400
12/12/2007,151.06,151.77,147.2,149.37,322435600
12/13/2007,148.32,149.39,147.3,149.06,237551300
12/14/2007,147.93,149.1,147.1,147.17,159152900
12/17/2007,146.61,146.87,144.86,145.07,177269400
12/18/2007,146.1,146.48,143.96,145.88,245569300
12/19/2007,145.94,146.89,144.94,145.88,198917200
12/20/2007,146.84,146.86,145.18,146.8,214813800
12/21/2007,147.37,148.42,147.09,148.13,146084400
12/24/2007,148.82,149.48,148.48,149.23,45601400
12/26/2007,148.65,149.68,148.5,149.55,67093100
12/27/2007,149.02,149.03,147.32,147.67,122981700
12/28/2007,148.54,148.61,146.9,147.3,116398100
12/31/2007,147.1,147.61,146.06,146.21,108126800
1/2/2008,146.53,146.99,143.88,144.93,204935600
1/3/2008,144.91,145.49,144.07,144.86,125133300
1/4/2008,143.34,143.44,140.91,141.31,232330900
1/7/2008,141.81,142.23,140.1,141.19,234991000
1/8/2008,142.08,142.9,138.44,138.91,326365700
1/9/2008,139.09,140.79,137.7,140.37,301824900
1/10/2008,139.68,142.8,139.37,141.29,335701200
1/11/2008,140.78,141.9,139,140.15,267076600
1/14/2008,141.16,141.86,140.4,141.28,170365500
1/15/2008,139.79,141.49,137.9,138.17,239940100
1/16/2008,137.36,139.12,136.28,136.98,378802600
1/17/2008,137.81,137.88,132.93,133.43,397892600
1/18/2008,134.74,135.02,131.1,132.06,348561500
1/22/2008,127.21,132.43,126,130.72,435923700
1/23/2008,127.09,134.19,126.84,133.86,511913000
1/24/2008,134.48,135.46,133.31,134.99,259949300
1/25/2008,136.51,136.76,132.6,133.04,269603900
1/28/2008,133.26,135.52,132.06,135.24,217934600
1/29/2008,136.1,136.45,134.88,135.91,168968300
1/30/2008,135.58,138.54,134.6,134.91,334939200
1/31/2008,133.4,138.54,133.2,137.37,343680800
2/1/2008,137.94,139.61,137.52,139.58,206843600
2/4/2008,139.21,139.3,137.64,137.82,124694300
2/5/2008,135.94,136.25,133.67,134.13,286882500
2/6/2008,134.58,135.25,132.41,133.05,250792900
2/7/2008,131.8,134.79,131.73,133.93,297368100
2/8/2008,133.09,134.22,132.1,133.07,221643500
2/11/2008,133.1,134.23,132.04,133.75,188576300
2/12/2008,134.91,136.31,133.98,134.99,256654400
2/13/2008,136.01,137.06,135.14,136.37,181967800
2/14/2008,136.95,137,134.79,135.17,215207200
2/15/2008,134.5,135.22,133.91,135.14,154110300
2/19/2008,136.72,136.89,134.61,135.52,145190000
2/20/2008,133.99,136.55,133.76,135.92,220085700
2/21/2008,136.66,137.01,134.07,134.79,201051200
2/22/2008,134.97,135.85,132.86,135.62,205491000
2/25/2008,135.54,137.65,134.78,137.33,190107000
2/26/2008,136.75,138.95,136.5,138.36,212420700
2/27/2008,137.56,139.14,137.41,138.22,168395800
2/28/2008,137.24,137.96,136.55,136.87,170831100
2/29/2008,135.6,135.68,132.78,133.82,252715200
3/3/2008,133.14,133.81,132.24,133.5,189483500
3/4/2008,132.23,133.4,130.99,132.99,282513100
3/5/2008,133.42,134.77,132.34,133.83,270681400
3/6/2008,132.98,133.22,130.55,131.06,247911700
3/7/2008,129.77,131.74,128.58,129.71,326434600
3/10/2008,129.84,129.93,127.59,128,235683600
3/11/2008,130.72,132.72,128.95,132.6,341440600
3/12/2008,132.74,133.77,131.16,131.36,229161100
3/13/2008,129.61,132.64,128.6,131.65,351504200
3/14/2008,132.77,132.81,127.78,129.61,484687800
3/17/2008,126.57,129.26,126.07,128.3,405311100
3/18/2008,130.62,133.69,129.98,133.63,334416600
3/19/2008,134.14,134.65,130.04,130.32,345971600
3/20/2008,130.05,132.91,129.26,132.08,245320700
3/24/2008,133.31,135.81,133.24,134.72,208977300
3/25/2008,134.86,135.55,133.77,134.85,192947200
3/26/2008,134.46,135.09,133.11,133.2,196934300
3/27/2008,134.2,134.44,132.36,132.78,225153200
3/28/2008,132.99,133.36,131.06,131.51,180896100
3/31/2008,131.29,132.73,131.09,131.97,166692100
4/1/2008,133.61,136.84,133.51,136.61,254547300
4/2/2008,137.05,137.67,135.98,136.7,210910800
4/3/2008,135.96,137.44,135.71,137.04,175884800
4/4/2008,137.12,137.96,136.12,136.89,204446800
4/7/2008,137.87,138.57,136.74,136.96,154245500
4/8/2008,136.19,136.92,135.95,136.82,148937300
4/9/2008,136.61,136.8,134.89,135.83,195610600
4/10/2008,135.42,136.67,134.9,136.02,192967800
4/11/2008,134.49,135.12,133.01,133.38,222973300
4/14/2008,133.19,133.54,132.55,132.93,160522000
4/15/2008,133.58,133.69,132.33,133.24,172389200
4/16/2008,134.54,136.91,134.52,136.85,189268900
4/17/2008,136.02,137.25,135.66,137.05,179665700
4/18/2008,138.94,139.56,138.26,138.48,218530600
4/21/2008,138.23,138.98,137.85,138.55,118587400
4/22/2008,138.19,138.31,136.9,137.94,162166000
4/23/2008,138.09,138.78,137.12,137.72,193309000
4/24/2008,138.08,139.74,137.04,138.32,229381300
4/25/2008,139.4,139.89,137.91,139.6,190788100
4/28/2008,139.88,140.25,139.38,139.63,105610200
4/29/2008,139.39,139.73,138.61,139.08,125514100
4/30/2008,139.29,140.59,138.26,138.26,208395900
5/1/2008,138.38,141.12,138.27,141.12,187279500
5/2/2008,142.34,142.37,140.56,141.51,181585500
5/5/2008,141.05,141.61,140.41,140.83,118504500
5/6/2008,140.02,142.2,139.69,142.05,179339800
5/7/2008,141.89,142.04,139.13,139.52,199267300
5/8/2008,139.74,140.32,138.98,139.16,178321200
5/9/2008,138.6,139.39,138.45,138.9,152588200
5/12/2008,139.25,140.56,138.73,140.46,147865900
5/13/2008,140.8,140.89,139.73,140.48,159132200
5/14/2008,141.07,142.2,140.46,140.77,181910800
5/15/2008,141.04,142.63,140.83,142.53,166927000
5/16/2008,142.86,142.87,141.61,142.66,204236800
5/19/2008,142.81,144.3,142.3,143.05,165664400
5/20/2008,142.27,142.34,141,141.89,178552100
5/21/2008,141.81,142.12,139,139.49,252724800
5/22/2008,139.43,140.17,139,139.51,170820400
5/23/2008,139.05,139.66,137.52,137.64,181376400
5/27/2008,137.8,139,137.53,138.66,168322900
5/28/2008,139.17,140,138,139.3,181288100
5/29/2008,139.13,140.93,139.08,140,173927200
5/30/2008,140.47,140.74,139.94,140.35,117362000
6/2/2008,139.83,139.86,138,138.9,181069900
6/3/2008,139.3,139.62,137.23,138.09,271965700
6/4/2008,137.7,139.16,137.46,138.02,246637700
6/5/2008,138.58,140.89,138.32,140.78,237867100
6/6/2008,139.55,139.8,136.22,136.29,384276300
6/9/2008,136.86,137.5,135.41,136.62,228263900
6/10/2008,135.67,137.1,135.35,135.94,260234900
6/11/2008,135.97,136.26,133.93,133.94,283890100
6/12/2008,134.6,135.87,133.52,134.45,252791800
6/13/2008,135.17,136.52,134.42,136.15,244726900
6/16/2008,135.55,136.93,135.46,136.23,185832500
6/17/2008,137.07,137.12,135.37,135.57,191707700
6/18/2008,134.69,135.52,133.71,134.25,265893000
6/19/2008,134.15,135.24,133.5,134.42,304204900
6/20/2008,132.84,133.09,131.22,131.58,289275700
6/23/2008,132.09,132.23,131.32,131.45,165096400
6/24/2008,131.05,132.44,130.19,131.19,267300600
6/25/2008,131.72,133.4,131.24,131.81,287853900
6/26/2008,130.57,131.42,128.08,128.23,297775000
6/27/2008,128.28,128.86,127.04,127.53,303423400
6/30/2008,127.89,128.91,127.3,127.98,258842600
7/1/2008,126.52,128.47,125.93,128.38,388622000
7/2/2008,128.79,129.16,125.95,126.18,288064600
7/3/2008,127.11,127.11,124.99,126.31,239352500
7/7/2008,126.79,127.34,123.92,125.02,372427300
7/8/2008,124.99,127.39,124.2,127.24,375973700
7/9/2008,127.5,127.74,124.39,124.79,336729400
7/10/2008,124.43,125.79,123.58,125.3,436475700
7/11/2008,123.97,125.9,122.49,123.84,481124600
7/14/2008,125.26,125.5,122.4,122.72,322720800
7/15/2008,121.8,123.49,120.02,120.99,502502500
7/16/2008,121.45,124.57,121.1,123.96,371642900
7/17/2008,125.14,126.26,124.09,125.2,375490600
7/18/2008,126.17,126.42,125.15,125.98,267030100
7/21/2008,126.51,126.8,125.19,126.05,222863000
7/22/2008,125.15,127.8,124.85,127.48,296904200
7/23/2008,127.89,129.15,127.55,128.17,311698400
7/24/2008,128.34,128.41,125.16,125.51,248634500
7/25/2008,125.89,126.49,125.17,125.48,219131000
7/28/2008,125.51,126.06,123.42,123.64,205201300
7/29/2008,123.98,126.38,123.64,126.28,261505600
7/30/2008,127.11,128.6,126.28,128.53,354710000
7/31/2008,127.4,128.57,126.63,126.83,277402100
8/1/2008,127.12,127.28,125.46,126.16,248690900
8/4/2008,126.04,126.14,124.76,124.99,188239600
8/5/2008,126.02,128.56,124.97,128.36,251577600
8/6/2008,128.02,129.3,127.48,128.93,209555400
8/7/2008,127.96,128.44,126.54,127.01,246312500
8/8/2008,126.58,129.93,126.38,129.37,260811700
8/11/2008,129.47,131.51,129.23,130.71,249425800
8/12/2008,130.28,130.7,128.73,129.35,213200800
8/13/2008,128.79,129.65,127.67,128.57,256393200
8/14/2008,127.84,130.28,127.75,129.54,239555300
8/15/2008,129.93,130.5,129.3,130.17,181000800
8/18/2008,130.43,130.48,127.66,128.39,172275100
8/19/2008,127.42,127.69,126.53,126.99,194673700
8/20/2008,127.39,127.95,126.34,127.58,225498200
8/21/2008,126.75,128.44,126.6,127.8,180609800
8/22/2008,128.67,129.65,127.8,129.65,167715300
8/25/2008,128.8,129.65,126.75,127.02,171936900
8/26/2008,127.02,127.87,126.58,127.39,159117200
8/27/2008,127.55,128.83,127.3,128.63,171032800
8/28/2008,129.28,130.34,129.11,130.19,167537100
8/29/2008,129.73,130.14,128.51,128.79,189195800
9/2/2008,130.03,130.71,127.52,127.99,252364900
9/3/2008,127.88,128.5,126.93,127.88,251947000
9/4/2008,126.97,127.23,123.96,124.03,340042500
9/5/2008,123.29,124.95,122,124.42,289503400
9/8/2008,128.04,128.24,124.42,126.99,364075300
9/9/2008,127.1,127.36,122.8,123.22,377326800
9/10/2008,123.89,124.9,122.55,123.72,298916600
9/11/2008,122.12,125.74,121.6,125.51,375369400
9/12/2008,124.29,126.21,123.83,126.09,297851200
9/15/2008,121.63,125.65,119.89,120.09,483607000
9/16/2008,117.2,122.32,117,122.1,581744300
9/17/2008,119.64,121.85,116,116.61,624095600
9/18/2008,118.05,121.79,113.8,120.07,776114700
9/19/2008,126.7,128,123.33,124.12,501087800
9/22/2008,124.45,124.75,120.36,121.31,249966500
9/23/2008,120.85,122.02,118.28,118.55,327470400
9/24/2008,119.35,120,117.79,118.93,311818400
9/25/2008,119.4,121.91,118.44,120.79,328253000
9/26/2008,118.83,121.5,118.51,120.85,285917400
9/29/2008,119.14,119.34,110.97,111.38,459562300
9/30/2008,113.51,116.8,110.53,115.99,328154400
10/1/2008,115.27,116.69,113.95,116.06,332783000
10/2/2008,114.95,115.11,111.06,111.85,365337800
10/3/2008,112.86,115.45,109.68,110.34,461798000
10/6/2008,107.15,107.62,100.64,104.72,610637500
10/7/2008,106.84,107.33,99.65,100.03,540012100
10/8/2008,97.52,102.18,96.81,97.51,725414800
10/9/2008,99.66,100.62,90.25,90.7,534485200
10/10/2008,86.76,93.94,83.58,88.5,871026300
10/13/2008,93.87,101.35,89.95,101.35,455584000
10/14/2008,104.7,105.53,97.11,99.85,546268300
10/15/2008,97.46,97.8,89.71,90.02,484627500
10/16/2008,91.29,94.77,86.54,93.77,708811200
10/17/2008,91.99,98.59,91.65,93.21,476649000
10/20/2008,95.35,99.1,94.09,98.81,321294200
10/21/2008,96.97,98.64,95.22,95.86,356502000
10/22/2008,93.2,95.86,87.53,90.64,516168000
10/23/2008,90.29,92.45,85.81,91.69,634666400
10/24/2008,84.06,89.92,84,87.04,545812600
10/27/2008,85.97,89.51,83.7,83.95,397288600
10/28/2008,87.34,94.24,84.53,93.76,639939500
10/29/2008,93.77,97.17,92.1,93.08,531270100
10/30/2008,95.78,96.54,92.9,96.3,414582100
10/31/2008,95.08,98.57,94.48,96.83,411394000
11/3/2008,96.78,97.69,95.95,97.11,205419400
11/4/2008,99.06,100.86,96.71,100.41,346793400
11/5/2008,99.2,100.71,95,96.19,387844100
11/6/2008,94.46,95.44,90.06,90.86,477721900
11/7/2008,91.65,94,90.5,93.86,380391000
11/10/2008,95.21,95.53,90.92,92.63,301773000
11/11/2008,90.76,92.14,88.65,89.77,418498200
11/12/2008,88.23,88.95,85.12,85.82,454330600
11/13/2008,86.13,91.73,82.09,91.17,753141900
11/14/2008,89.41,92.06,86.52,86.62,540352300
