bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.18499755859375,0.001550729254094037,4.48004150390625,0.005820957095055252,1.0,0.040190188144575686,,,,1.18499755859375,,218,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241494C0770>,-0.474564722623341,-0.4492014145238272,0.05072661619902752,0.00479531164780641,-0.0005866860221649493,43.10950088565564,2025/06/17 17:57,2s,3187.0
3.9150390625,0.0051400726697165946,4.48004150390625,0.005820957095055252,2.0,0.09487609160638139,,,,3.9150390625,,320,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414877C6B0>,0.3404591836611847,0.1871417240892015,-0.30663491914396646,0.016431900740990543,0.0002449741362632073,36.628247432500274,2025/06/18 13:31,2s,11063.0
4.95001220703125,0.006544259061024181,6.3499755859375,0.008462346470611488,1.0,0.8330706088160096,,,,4.95001220703125,,612,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414869D310>,-0.2400062165015732,-0.5733314614241181,-0.6666504898450898,0.005775613277664393,-0.0007605991634334541,35.02789865247874,2025/06/18 19:00,2s,2558.0
3.47003173828125,0.004591324993741268,6.3499755859375,0.008462346470611488,2.0,0.6960629769891771,,,,3.47003173828125,,641,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149919A90>,0.17609712406413802,-0.0497784039483804,-0.45175105602503685,0.0041073850746321935,-6.602352157234857e-05,36.301814546102285,2025/06/18 19:29,2s,2000.0
2.19000244140625,0.0028991294289472105,6.3499755859375,0.008462346470611488,3.0,0.5543263038505162,,,,2.19000244140625,,666,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414991B470>,0.08160456287544189,0.019408082298241425,-0.12439296115440093,0.010169770609888844,2.5733003406897837e-05,44.701084427358566,2025/06/18 19:54,2s,21470.0
1.025390625,0.0013512339661612407,3.94000244140625,0.005168436356846851,1.0,0.38080337087354577,,,,1.025390625,,921,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414A6C7470>,-0.03588334375276385,-0.015847494278546037,0.040071698948435625,0.00398140383682413,-2.0862123539941516e-05,56.280754136262544,2025/06/20 18:48,2s,971.0
1.42498779296875,0.001877837829838149,2.0150146484375,0.002662352366617872,1.0,0.7196038044465984,,,,1.42498779296875,,982,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241481BCC50>,-0.05470362831044216,-0.024257213856685667,0.06089282890751299,0.005716798061238065,-3.199368713189154e-05,63.29170797305407,2025/06/20 19:50,2s,36335.0
1.67999267578125,0.0022067998780066597,2.96002197265625,0.0038698661454179785,1.0,0.3479802874404602,,,,1.67999267578125,,1107,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149154A10>,-0.29475329932521216,-0.1532380151812731,0.2830305682878781,0.008309775968439891,-0.00020095213962910638,54.95599099059677,2025/06/23 15:56,2s,2570.0
1.2349853515625,0.001620715684465223,2.20501708984375,0.002887357415398318,1.0,0.7981841835746117,,,,1.2349853515625,,1279,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148E64A70>,0.1213893227586436,0.18395941978610608,0.12514019405492496,0.0021422101934594614,0.00024118285603483598,60.44805797426776,2025/06/23 19:37,2s,739.0
2.47503662109375,0.003234242727320582,9.5400390625,0.012526312195795915,1.0,0.8757869280376702,,,,2.47503662109375,,1373,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484C9F70>,-0.008439109928853893,-0.1876104982848119,-0.35834277671191606,0.0027728014368349303,-0.0002455640773768081,35.92005892615025,2025/06/24 14:59,2s,6882.0
2.55999755859375,0.003346839425916856,9.5400390625,0.012526312195795915,2.0,0.9224268092947078,,,,2.55999755859375,,1424,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484C8FB0>,-0.22442763462953091,-0.3017632423404848,-0.15467121542190776,0.0031088425554189414,-0.00039524624017196194,38.53583417908422,2025/06/24 16:10,2s,2697.0
1.3900146484375,0.0018177016234883381,9.5400390625,0.012526312195795915,3.0,0.8197039103285905,1.3900146484375,0.0018177016234883381,0.0013254721333661418,1.3900146484375,,1447,True,False,<Math.KDJ.KDJ_Item object at 0x00000241484C8D70>,<Math.KDJ.KDJ_Item object at 0x00000241484C8D70>,0.1256199379026292,0.06312698592444121,-0.12498590395637599,0.0015458689205824134,8.265398673520726e-05,42.85542374611663,2025/06/24 16:42,"2s,3b",1218.0
1.614990234375,0.002112479050850229,9.5400390625,0.012526312195795915,4.0,0.8653009519909919,,,,1.614990234375,,1482,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484E6570>,-0.062031752211728644,-0.11056696333002947,-0.09707042223660164,0.0032573524446704518,-0.00014479327328280355,36.82387264323915,2025/06/24 17:25,2s,7702.0
0.91998291015625,0.0012020106824482835,9.5400390625,0.012526312195795915,5.0,0.7012552461869178,,,,0.91998291015625,,1502,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484E55B0>,0.2184387943138737,0.3358955184980914,0.23491344836843542,0.0019752890856335726,0.00043964497635699617,57.43753855475816,2025/06/24 17:59,2s,1535.0
