bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
0.7150001525878906,0.020098387554575905,105,0.7150001525878906,6.449852318841492,162,True,False,17.5222584408218,-8.618268635138616,8.808749415501662,-0.0672244163231782,-0.1792091287908093,-0.2239694249352622,0.01692484630687849,-0.0050317933796692705,17.346905435630205,2025/05/13 14:00,1,84769.0,1
0.7350006103515625,0.021437964521590674,34,0.7350006103515625,1.5120961314069457,344,False,False,74.05967601300493,82.84128079499891,76.98687760700292,0.09530336556553436,0.09017115269790565,-0.010264425735257404,0.006567662456593114,0.0025879629198256138,67.44328825649268,2025/05/15 16:10,1,8270.0,1
0.654998779296875,0.01852110132079235,48,0.654998779296875,1.658462147351826,567,False,False,86.66152731568539,94.65234913281967,89.32513458806349,0.09127879002155714,0.10636272019407755,0.03016786034504082,0.01277065737442291,0.002977456295461649,78.62009331458856,2025/05/20 15:15,1,66666.0,1
0.8849983215332031,0.025775399596076488,23,0.8849983215332031,1.2302741532659487,1252,True,False,33.248816862284954,7.797775462021775,24.76513639553056,-0.04508092943205759,-0.1221221353436448,-0.15408241182317442,0.02899842702187789,-0.0035916878471776163,30.697482491252472,2025/06/03 13:50,1,122164.0,1
0.220001220703125,0.006444089766733605,7,0.220001220703125,0.3676574164991207,1461,True,False,43.436942118593535,11.753908342298047,32.87593085982837,-0.001299237778883941,-0.010708630636280247,-0.01881878571479261,0.006043686383284427,-0.0003145776502889707,46.99120766204498,2025/06/05 18:15,1,40679.0,1
0.5649986267089844,0.016429154892019328,15,0.5649986267089844,1.3221940795661653,1641,True,False,20.490186140682674,-1.0924403533611908,13.295977309334718,-0.020994744471575157,-0.07461214339782174,-0.10723479785249317,0.016112288445014396,-0.002180240828667052,16.387444046167147,2025/06/10 13:45,1,82575.0,1
1.5750007629394531,0.0471627711139407,72,1.5750007629394531,0.38332849640340083,1981,True,False,5.705444223417229,5.943740663356619,5.784876370063692,-0.192137112177334,-0.20111515151576853,-0.017956078676869047,0.016813320318765795,-0.006245604069876372,10.562133886316943,2025/06/16 16:05,1,45463.0,2
0.3299999237060547,0.010312497615814209,23,0.3299999237060547,0.919802238645973,2217,True,False,25.883181701779705,-2.153206587983142,16.537718938525423,-0.03066535502067903,-0.037989007211301384,-0.01464730438124471,0.008209669348136656,-0.0011949289997013654,37.48739487057679,2025/06/20 16:15,1,27869.0,1
0.24000167846679688,0.00748368196914984,23,0.24000167846679688,1.0644684842703376,2413,False,False,82.38761184067016,100.80346000667146,88.52622789600393,0.01384779642452951,0.033731571197378685,0.03976754954569835,0.021974650623450907,0.0010484076483380043,69.35607330978272,2025/06/24 19:35,1,86922.0,2
0.23749732971191406,0.007466708274639727,10,0.23749732971191406,0.3173012767403189,2870,False,False,80.68037620275005,103.81568206913468,88.39214482487827,0.030594727879976517,0.04644561242587386,0.03170176909179469,0.028553567185578218,0.0014558695484920914,67.10189541780304,2025/07/02 18:40,1,29513.0,1
0.8999996185302734,0.02864416347373957,42,0.8999996185302734,0.6281480825179516,2956,True,False,15.065769103082863,12.38887219566956,14.173470133945095,-0.12726731695954566,-0.12384386554801807,0.006846902823055168,,-0.0040256491463293706,34.32925127031544,2025/07/07 15:50,1,59765.0,1
