klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_zs_cnt,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,best_return_pct,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,direction_encoded,bsp_type_encoded
177,2018/10/02 05:15,185.23,185.26,185.21,185.24,2002.0,1p,1p,1,buy,0,2.3253426107012993,1.1299999999999955,31.0,0.006064183750134139,0.0,-0.14984250971796953,-0.17082680250454324,-0.245748057363528,-0.0013225141246172283,14.010978830338956,8.343071539628937,9.83834670534547,5.352521208195871,2002.0,1.1299999999999955,1.1299999999999955,31,0.006064183750134139,1.1299999999999955,0,0.0,1.0,1.0,-0.14984250971796953,-0.245748057363528,-0.17082680250454324,14.010978830338956,8.343071539628937,9.83834670534547,5.352521208195871,7.432432432431771,84.45945945945945,49.99929749229725,0.005398693516179521,0.026996382484737836,0.01999999999998181,0.01999999999998181,0.010000000000019327,1,178,178,1.0445908011228688,0.5690957814917104,2.094333221099887,31.4006734006734,0.012356687179845316,1.0782297418630742,15.865319865319865,0.0063587350075819645,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,4
260,2018/10/02 12:45,186.92,186.93,186.55,186.5515,239891.0,2,2,1,buy,0,0.3180661577608137,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.11615799862746551,0.16411870738197057,0.10603970806823781,0.0005678823886943622,43.627014021065484,24.304775471044834,35.842259442079694,1.2298075289751154,239891.0,0.625,1.9650000000000034,75,0.010609578316505606,0.625,10,0.0033391211433150794,2.0,2.0,-0.11615799862746551,0.10603970806823781,0.16411870738197057,43.627014021065484,24.304775471044834,35.842259442079694,1.2298075289751154,20.758501656015575,27.629798945747215,36.582149399995295,-0.1971431628504083,0.2036987402841037,0.010000000000019327,0.0014999999999929514,0.3684999999999832,0,261,261,0.22433483515275648,0.3180661577608137,1.9650000000000034,75.0,0.010609578316505606,0.625,10.0,0.0033391211433150794,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
261,2018/10/02 12:50,186.555,186.59,186.32,186.38,318037.0,2,2,1,buy,0,0.4351145038168024,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.16348274787866973,0.14368336389713685,0.06194198995780198,0.00033176841578288184,38.56530716470795,18.834762594731675,30.17309382629702,-3.841899868399011,318037.0,0.8550000000000182,1.9650000000000034,75,0.010609578316505606,0.8550000000000182,11,0.004567917724055125,2.0,2.0,-0.16348274787866973,0.06194198995780198,0.14368336389713685,38.56530716470795,18.834762594731675,30.17309382629702,-3.841899868399011,16.523614999771407,37.742690595309035,36.762120930328585,-0.09380611615877964,0.14491197939030176,0.03499999999999659,0.060000000000002274,0.17500000000001137,0,262,262,0.3165575705547824,0.4351145038168024,1.9650000000000034,75.0,0.010609578316505606,0.8550000000000182,11.0,0.004567917724055125,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
282,2018/10/02 14:35,186.445,186.445,186.21,186.23,362948.0,2,2,1,buy,0,0.4910941475826981,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.049339942555238006,-0.04111672641452784,-0.06578669769214684,-0.0003526709060781963,33.797167332325415,23.361516054788446,31.162266812535556,7.760014539294232,362948.0,0.9650000000000034,1.9650000000000034,75,0.010609578316505606,0.9650000000000034,32,0.0051556030452785005,2.0,2.0,-0.049339942555238006,-0.06578669769214684,-0.04111672641452784,33.797167332325415,23.361516054788446,31.162266812535556,7.760014539294232,16.946762251733293,33.49394758490986,27.260643766363124,-0.11531550859502987,0.12620160034369005,0.0,0.01999999999998181,0.2150000000000034,0,283,283,0.3973581055683881,0.4910941475826981,1.9650000000000034,75.0,0.010609578316505606,0.9650000000000034,32.0,0.0051556030452785005,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
283,2018/10/02 14:40,186.24,186.28,186.08,186.1,307524.0,2,2,1,buy,0,0.557251908396945,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.07924490500006617,-0.051022339539536124,-0.09064479203956921,-0.000486015400567068,29.754222693258157,16.856395318575792,26.393642981215635,-2.2181000067038923,307524.0,1.0949999999999989,1.9650000000000034,75,0.010609578316505606,1.0949999999999989,33,0.005850140243088013,2.0,2.0,-0.07924490500006617,-0.09064479203956921,-0.051022339539536124,29.754222693258157,16.856395318575792,26.393642981215635,-2.2181000067038923,13.103941076237472,38.476337052712594,28.82703427069014,-0.07517182130584986,0.10748065348236706,0.03999999999999204,0.01999999999998181,0.14000000000001478,0,284,284,0.4674905964535221,0.557251908396945,1.9650000000000034,75.0,0.010609578316505606,1.0949999999999989,33.0,0.005850140243088013,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
284,2018/10/02 14:45,186.09,186.22,186.061,186.219,185454.0,2,2,1,buy,0,0.5669211195928765,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.0777156813898835,-0.06073679971327156,-0.09959464040821331,-0.000534063195765321,37.16413980215746,21.008778078802585,24.598688013744617,13.828958208918522,185454.0,1.1140000000000043,1.9650000000000034,75,0.010609578316505606,1.1140000000000043,34,0.005951649525844821,2.0,2.0,-0.0777156813898835,-0.09959464040821331,-0.06073679971327156,37.16413980215746,21.008778078802585,24.598688013744617,13.828958208918522,11.505030817047103,37.87599431069918,30.582462512533414,0.06932129614702062,0.0854558451260564,0.0010000000000047748,0.028999999999996362,0.12899999999999068,1,285,285,0.40328860105574876,0.5669211195928765,1.9650000000000034,75.0,0.010609578316505606,1.1140000000000043,34.0,0.005951649525844821,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
286,2018/10/02 14:55,186.09,186.16,186.0316,186.1,237714.0,2,2,1,buy,0,0.5818829516539501,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.08658236268107936,-0.08240514024707156,-0.12569632158761124,-0.0006742284850210559,33.37297445084779,14.956410271603875,19.566603850638806,5.736023113534017,237714.0,1.143400000000014,1.9650000000000034,75,0.010609578316505606,1.143400000000014,36,0.006108721784426413,2.0,2.0,-0.08658236268107936,-0.12569632158761124,-0.08240514024707156,33.37297445084779,14.956410271603875,19.566603850638806,5.736023113534017,7.530120481926714,38.34337349397538,35.510333047542126,0.005373743887361441,0.06902053199563901,0.060000000000002274,0.058400000000006,0.009999999999990905,1,287,287,0.4674905964535221,0.5818829516539501,1.9650000000000034,75.0,0.010609578316505606,1.143400000000014,36.0,0.006108721784426413,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
287,2018/10/02 15:00,186.09,186.09,185.7721,185.78,680140.0,2,2,1,buy,0,0.7139440203562414,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.1212702597445354,-0.09756392271513849,-0.15819905258740619,-0.0008487905963313978,25.318193422165905,10.289014022515738,16.474073907931114,-2.081105748315011,680140.0,1.4029000000000167,1.9650000000000034,75,0.010609578316505606,1.4029000000000167,37,0.0074951248831308485,2.0,2.0,-0.1212702597445354,-0.15819905258740619,-0.09756392271513849,25.318193422165905,10.289014022515738,16.474073907931114,-2.081105748315011,6.944765961386161,41.35839622204717,38.062815522895235,-0.1665860605083574,0.17112365096804566,0.0,0.007900000000006457,0.3100000000000023,0,288,288,0.6405425772418978,0.7139440203562414,1.9650000000000034,75.0,0.010609578316505606,1.4029000000000167,37.0,0.0074951248831308485,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
288,2018/10/02 15:05,185.77,185.81,185.51,185.65,655459.0,2,2,1,buy,0,0.8473282442748181,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.15146842347464914,-0.11649747564946962,-0.1922316873867942,-0.001031687039176399,22.900094042051663,11.261858404948054,14.736668740270094,4.31223773430397,655459.0,1.6650000000000205,1.9650000000000034,75,0.010609578316505606,1.6650000000000205,38,0.008895418725791481,2.0,2.0,-0.15146842347464914,-0.1922316873867942,-0.11649747564946962,22.900094042051663,11.261858404948054,14.736668740270094,4.31223773430397,6.6082206264584595,45.614344244240016,40.67919206120439,-0.06459600581364297,0.16171634952294292,0.03999999999999204,0.14000000000001478,0.12000000000000455,0,289,289,0.711015351467812,0.8473282442748181,1.9650000000000034,75.0,0.010609578316505606,1.6650000000000205,38.0,0.008895418725791481,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
290,2018/10/02 15:15,185.67,185.67,185.36,185.3625,305662.0,2,2,1,buy,0,0.9236641221374018,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.19022730782186648,-0.1599982572981939,-0.25511191120912713,-0.001370015702311838,19.15940955767323,8.534071002718974,12.213409581205626,1.1753938457456705,305662.0,1.8149999999999977,1.9650000000000034,75,0.010609578316505606,1.8149999999999977,40,0.009696807800186977,2.0,2.0,-0.19022730782186648,-0.25511191120912713,-0.1599982572981939,19.15940955767323,8.534071002718974,12.213409581205626,1.1753938457456705,3.98422247898311,49.22108450536008,46.073772485010586,-0.1656164162223171,0.16724212343546277,0.0,0.0024999999999977263,0.3074999999999761,0,291,291,0.8672196371973768,0.9236641221374018,1.9650000000000034,75.0,0.010609578316505606,1.8149999999999977,40.0,0.009696807800186977,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
291,2018/10/02 15:20,185.37,185.4699,185.33,185.46,359821.0,2,2,1,buy,0,0.9389312977099215,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.1852314913808944,-0.18315219372080568,-0.2757679394112529,-0.0014813863370988984,24.449018287358612,10.250784177251141,11.559201113220798,7.633950305311828,359821.0,1.8449999999999989,1.9650000000000034,75,0.010609578316505606,1.8449999999999989,41,0.009857085615066107,2.0,2.0,-0.1852314913808944,-0.2757679394112529,-0.18315219372080568,24.449018287358612,10.250784177251141,11.559201113220798,7.633950305311828,3.921876225586222,48.84304651345317,48.86382677044177,0.04855154555753542,0.07548696919008419,0.009899999999987585,0.03999999999999204,0.09000000000000341,1,292,292,0.8141917394586384,0.9389312977099215,1.9650000000000034,75.0,0.010609578316505606,1.8449999999999989,41.0,0.009857085615066107,0.4825496862170531,2.6039582469368523,32.86239396795476,0.01535704411555303,1.3986429783223377,18.786050895381717,0.008287423992426698,1.8623939679547596,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,2
335,2018/10/02 19:35,185.75,185.75,185.75,185.75,3000.0,2s,2s,1,buy,0,0.725190839694661,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.00011852149679261043,-0.009364534599801622,-0.009423795348197928,-5.0718270247339126e-05,41.04302973875146,33.19428988107497,51.244716404351166,-2.906563165477422,3000.0,0.19999999999998863,1.9650000000000034,75,0.010609578316505606,0.19999999999998863,25,0.0010755579456842627,1.0,2.5,-0.00011852149679261043,-0.009423795348197928,-0.009364534599801622,41.04302973875146,33.19428988107497,51.244716404351166,-2.906563165477422,33.33333333333649,50.00000000000474,29.871440791810247,0.0,0.0,0.0,0.0,0.0,0,336,336,0.656796769851951,0.5690957814917104,2.094333221099887,31.4006734006734,0.012356687179845316,1.0782297418630742,15.865319865319865,0.0063587350075819645,0.725190839694661,1.9650000000000034,75.0,0.010609578316505606,0.19999999999998863,25.0,0.0010755579456842627,1.0,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,5
336,2018/10/02 19:40,185.75,185.75,185.65,185.65,7488.0,2s,2s,1,buy,0,0.7760814249363883,2.1100594108019637,29.247681396617565,0.012348431926056865,1.0,-0.017777894440943704,-0.011586771404919585,-0.020475718625391437,-0.00011020590738415876,31.419095625566655,22.129526587383314,41.53965313202855,-16.69072650190715,7488.0,0.29999999999998295,1.9650000000000034,75,0.010609578316505606,0.29999999999998295,26,0.001613336918526394,1.0,2.5,-0.017777894440943704,-0.020475718625391437,-0.011586771404919585,31.419095625566655,22.129526587383314,41.53965313202855,-16.69072650190715,27.027027027030766,64.86486486486922,30.67894292012611,-0.05383580080753395,0.05386479935361935,0.0,0.0,0.09999999999999432,0,337,337,0.711015351467812,0.5690957814917104,2.094333221099887,31.4006734006734,0.012356687179845316,1.0782297418630742,15.865319865319865,0.0063587350075819645,0.7760814249363883,1.9650000000000034,75.0,0.010609578316505606,0.29999999999998295,26.0,0.001613336918526394,1.0,0.0037880605107916787,1.032234061135369,14.213973799126638,0.0059822074474606725,1,5
