bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.85498046875,0.005449974356859271,8,3.021881103515625,0.00895138503249884,13,1.0,0.6949232990981711,,,,,1.85498046875,,965,True,False,30.040155222623916,26.80809949828665,28.962803314511493,-0.15880719790563824,-0.22270759101962767,-0.12780078622797886,0.0086407719375682,-0.0006558527249125251,43.95147678995757,2025/05/29 16:00,2s,3072.0
2.120025634765625,0.0061346886889883535,8,6.149993896484375,0.017657175170904576,9,1.0,0.9024428973367804,,,,,2.120025634765625,,1121,False,False,71.18525892694213,105.31705455601914,82.56252413663447,0.23292576806379955,0.3287898086015275,0.19172808107545591,0.00808167230353904,0.0009490276938651468,58.522565138971984,2025/06/02 16:00,2s,7849.0
1.899993896484375,0.005585588770076841,13,8.84490966796875,0.025547448150791557,12,1.0,0.5302384156229514,,,,,1.899993896484375,,1285,False,False,53.80043975449904,93.40421636796674,67.00169862565494,-0.2918430361669846,-0.15302342471210295,0.2776392229097633,0.04969888359157798,-0.00044823663408174346,54.575192515418834,2025/06/04 16:40,2s,21210.0
1.405975341796875,0.0042761328744874115,7,4.07000732421875,0.012520788023094444,13,1.0,0.4275152587616034,,,,,1.405975341796875,,1380,True,False,69.20021055183899,20.73960466734718,53.04667525700839,-0.12010430547806417,0.007470027876934182,0.2551486667099967,0.010354573991817237,2.2781945923525294e-05,48.17577017332298,2025/06/05 18:05,2s,7326.0
1.31549072265625,0.004124629528734332,5,6.30999755859375,0.020212690456262145,14,1.0,0.13787566621204647,,,,,1.31549072265625,,1542,True,False,69.91433146767395,40.96542619161744,60.26469637565511,0.267441389803169,0.3013840308721569,0.06788528213797584,0.007241415357676936,0.0009484095536644754,55.56008392513003,2025/06/09 18:40,2s,20018.0
3.46002197265625,0.011079161408581234,21,6.313018798828125,0.01973311619735272,17,1.0,0.34104367582723033,,,,,3.46002197265625,,1606,False,False,84.21709957887394,95.92593693784616,88.12004536519802,-0.10883261279642435,0.10448950092171572,0.42664422743628017,0.007632390383754474,0.00033231273227283213,63.79911363868555,2025/06/10 17:30,2s,20515.0
1.720001220703125,0.005489073519069664,7,6.313018798828125,0.01973311619735272,17,2.0,0.23174534116452758,,,,,1.720001220703125,,1625,False,False,66.45317226540598,115.05162949771929,82.65265800951042,-0.05303758299157987,0.04058290281267318,0.1872409716085061,0.019329025919067544,0.00012909411112937047,58.44300974506221,2025/06/10 19:05,2s,7828.0
3.009979248046875,0.009516517015172723,44,4.16998291015625,0.01300113187354377,6,1.0,0.6546742582807629,,,,,3.009979248046875,,1896,False,False,66.80628042078627,100.56675922935929,78.05977335697727,0.16195329080032006,0.26916474089006215,0.21442290017948418,0.018885057970019943,0.00084627651851662,60.03765532842227,2025/06/16 15:40,2s,5991.0
2.375,0.007486091514544511,13,4.8900146484375,0.01560958540533574,19,1.0,0.6707543872787638,,,,,2.375,,2003,True,False,20.700328596374188,10.496487891896315,17.29904836154823,-0.20225259587980876,-0.3506375778976576,-0.29676996403569766,0.0143864288270155,-0.0011087288628329375,36.789798741145376,2025/06/17 18:05,2s,6102.0
2.649993896484375,0.00829652755424559,33,4.8900146484375,0.01560958540533574,19,2.0,0.2862964627174917,,,,,2.649993896484375,,2098,True,False,18.394385789293402,-2.056071200263233,11.577566792774522,-0.20007400395778405,-0.35690845326962517,-0.31366889862368225,0.019367909644232646,-0.001122618788907253,32.649568288689565,2025/06/18 19:30,2s,9089.0
3.3800048828125,0.010457288750842321,11,3.850006103515625,0.0120689846505192,35,1.0,0.7818194789032713,,,,,3.3800048828125,,2228,True,False,23.873223859114113,3.2768581751813315,17.007768631136518,-0.024565094395203303,-0.2941423498449467,-0.5391545108994867,0.02344922488079548,-0.0009140757406088598,36.936609867475994,2025/06/23 17:20,2s,59669.0
3.39520263671875,0.010488576630179674,27,6.274993896484375,0.019169652247466664,21,1.0,0.9617545071223963,,,,,3.39520263671875,,2334,False,False,84.4263280382097,93.08455955899836,87.31240521180592,0.5255798759810762,0.5534705581090975,0.05578136425604252,0.02856924807805036,0.001697950827914685,70.94772300370822,2025/06/24 19:40,2s,12276.0
2.864990234375,0.00901791036919448,49,5.664886474609375,0.017644598600994457,24,1.0,0.9135039622468714,,,,,2.864990234375,,2528,False,False,61.72381790271551,121.51330051785226,81.65364544109443,0.25611413137020805,0.3068123915863339,0.10139652043225167,0.0189197273414612,0.0009603526090201642,68.28116999550997,2025/06/27 16:20,2s,4329.0
1.205413818359375,0.003830967238969469,5,4.445526123046875,0.013925101306878084,44,1.0,0.23741170171139073,,,,,1.205413818359375,,2892,False,False,42.84363084893312,92.90998389528195,59.53241519771606,-0.20606087296680978,-0.14981060292137727,0.11250054009086502,0.005747563997893709,-0.00047473621719739534,51.56619305021346,2025/07/07 17:20,2s,5969.0
2.160003662109375,0.0068781161741702,49,4.445526123046875,0.013925101306878084,44,2.0,0.31492884651028685,,,,,2.160003662109375,,2952,False,False,79.44160763779993,112.68457894025994,90.52259807195327,-0.06326944354569126,0.19446691912628467,0.5154727253439518,0.007938044493121578,0.0006180001507975303,63.89080510415758,2025/07/08 15:50,2s,17046.0
1.149993896484375,0.003645162051699141,6,5.84002685546875,0.01877520361568316,21,1.0,0.43750195959574845,,,,,1.149993896484375,,3062,True,False,52.901737042431606,12.651154709578407,39.48487626481387,0.050976594491835614,0.02421972969654007,-0.053513729590591086,0.005296923951146631,7.691680226280295e-05,46.99474768675519,2025/07/09 18:30,2s,45994.0
1.444976806640625,0.004620968181107522,5,2.75,0.00870253164556962,7,1.0,0.32545055042613635,1.444976806640625,0.004620968181107522,5,0.00365849786929853,1.444976806640625,,3107,False,False,50.30184895964035,110.70342169376056,70.43570653768042,-0.3521468479534231,-0.2872702007039152,0.12975329449901585,0.006223198334004119,-0.0009149744871333515,50.586170811809794,2025/07/10 15:45,"2s,3b",7401.0
